	weight	ssn	hemoglobin	alp	etytr	alt	erytrocyty	hbver	name	hematokrit	indicator	er-cv	leukocyty	smoker	relationship	ast	trombocyty
5072	150.40442	110-96-4509	9.17486	10.45236	7.43207	2.09237	5.69225	7.69346	Breanna Warren	9.43830	1.00000	43.76739	6.00039	no	divoced	52.83717	6.87918
5073	29.98438	797-12-8786	6.75068	84.34803	8.34894	3.35827	7.71674	8.01926	John Williams	8.56440	1.00000	42.36834	6.56010	no	married	48.54621	6.83580
5074	-12.42729	395-91-5274	8.39696	30.20646	10.03235	17.43791	9.52194	6.79359	Allen Kelly Jr.	7.21335	1.00000	49.82105	8.26299	yes	married	47.76682	5.39350
5075	70.78955	655-95-7685	8.88893	13.49604	11.09019	2.22998	7.10316	6.52887	Manuel Zimmerman	9.50613	1.00000	56.52485	7.74469	Y	nop	54.13873	7.76512
5076	30.91037	045-04-8971	8.99605	18.91152	5.68855	3.46059	7.50737	7.30299	Karina Barrett	8.17130	0.00000	66.47699	8.37778	Y	nop	51.14794	6.19869
5077	89.62580	867-62-1003	11.44339	72.83226	9.00237	2.84950	5.69672	7.33655	William Drake	9.04244	1.00000	78.34741	6.58213	no	divoced	53.59070	6.74944
5078	126.49252	041-76-0614	8.65589	19.80561	4.75241	2.39430	6.10984	6.17074	Caitlyn Adkins	7.84119	1.00000	56.66197	8.19886	N	nop	65.43679	7.66318
5079	56.22920	729-16-3662	8.96329	24.24922	9.60840	2.40217	7.00219	8.68401	Luke Knapp	8.99087	1.00000	35.34058	7.04848	no	widowed	50.36692	8.11562
5080	54.89460	485-93-0693	8.81681	21.98802	7.35894	10.15597	8.92019	6.76122	Dean Tucker	9.08808	0.00000	54.80351	9.12437	no	separated	65.85915	6.03084
5081	66.25241	341-02-4801	5.06802	60.75548	8.64220	3.58516	7.72157	7.78184	Colton Miranda	8.89541	1.00000	28.82452	7.65559	yes	divoced	46.03165	6.94973
5082	94.81687	812-13-1621	5.68296	73.15108	8.59549	2.02696	6.68195	7.86487	Samantha Smith	8.42912	1.00000	53.80220	6.69744	no	divoced	35.69461	6.25815
5083	130.31346	560-37-9824	5.69246	76.84788	9.32688	3.50640	7.80076	7.91399	Scott Jones	9.92049	1.00000	54.21653	7.29137	yes	single	51.42621	8.12209
5084	52.39432	840-29-2709	9.37158	15.07158	6.60879	6.15631	8.34464	7.72341	Robert Cook	6.24104	1.00000	62.44283	6.42389	no	married	68.09503	9.19185
5085	27.58631	040-93-6429	10.43308	29.89051	8.21829	2.96264	6.85975	7.54330	Dr. Joseph Singh	9.67430	1.00000	58.98696	4.98726	yes	divoced	51.91421	5.42489
5086	53.29413	393-41-5250	8.69179	27.41220	8.01223	5.81444	8.25639	6.21828	Lindsay Hammond	6.35592	1.00000	41.88040	6.84651	yes	divoced	58.01644	8.35425
5087	57.02855	631-77-5521	7.18425	73.36653	5.86151	2.22040	7.04664	7.83060	Margaret Reeves	8.06322	1.00000	47.47275	8.99649	Y	nop	63.00163	8.50941
5088	112.22873	661-09-9115	8.31927	40.42106	9.59184	1.73859	6.81448	7.69609	Gregory Guerra	11.06083	1.00000	64.75360	6.27435	no	married	41.05124	8.26672
5089	82.38836	312-24-6926	4.44707	45.78919	6.34504	1.14929	7.03669	8.61767	Steven Carpenter	10.36873	1.00000	32.44473	9.05071	no	single	57.01688	8.12683
5090	35.71369	276-44-6617	7.70612	54.88207	4.98739	3.73670	7.62219	7.14172	Mary Carr MD	10.31983	0.00000	52.28131	8.22560	yes	nop	51.31411	7.46799
5091	118.91043	336-70-4441	7.83348	57.83529	5.78763	32.66864	10.22651	9.06111	Gina Steele	8.53606	1.00000	43.02748	9.21529	yes	married	50.44642	8.40052
5092	94.75360	862-28-7966	7.09947	76.84600	7.05675	6.05316	8.24449	10.24674	Terry Turner	10.30923	1.00000	63.23383	9.97063	yes	single	52.12308	6.73869
5093	97.56229	593-21-1099	8.37900	29.05517	10.40325	3.77156	7.63083	6.73936	Isaac Garcia	9.04573	1.00000	74.59953	7.59311	Y	single	56.49842	7.12171
5094	114.75173	705-94-3199	9.12094	14.06265	6.69200	8.96155	8.84666	7.30927	David Richardson	8.54873	0.00000	46.75801	8.95554	yes	nop	45.66146	7.14852
5095	145.77685	729-08-0616	10.51006	28.35765	8.32807	1.86740	7.41525	9.89753	Pamela Cobb	8.90716	1.00000	54.29448	5.83042	N	married	36.32682	7.32492
5096	102.98172	824-50-0608	5.95794	91.17621	6.91310	1.26853	5.99005	6.99867	Craig Snyder	8.74641	1.00000	42.10132	9.03238	no	married	33.63578	8.00448
5097	74.39875	494-20-7318	7.63896	53.22971	5.75551	2.61757	7.41686	6.06346	Carolyn Kirby	6.35474	1.00000	36.30692	5.91041	no	divoced	59.87086	6.63255
5098	27.98345	530-20-1051	4.46631	39.87220	3.97854	5.52700	8.34590	6.05452	Matthew Lozano	4.68609	0.00000	37.46202	8.91654	no	married	54.79859	7.27040
5099	80.54513	753-38-8289	9.64154	8.47978	3.79196	3.79739	7.87126	6.31232	Jared Davis	5.71267	1.00000	58.66077	7.36915	no	separated	56.03966	8.42234
5100	36.05968	103-33-7135	9.20643	17.71367	7.00537	6.97534	8.46373	6.83045	Christina Travis	8.33734	0.00000	33.33169	8.84552	yes	divoced	34.88043	6.85003
5101	151.36063	169-80-1632	3.00746	14.22281	5.09492	2.23555	5.85861	8.41065	Casey Lewis	5.35750	0.00000	37.89540	9.20130	N	divoced	65.73182	7.27934
5102	76.76487	668-89-0427	9.32143	16.68745	5.19790	28.10930	10.05362	5.81797	Jesse Anderson	7.60996	0.00000	43.58377	7.68205	yes	divoced	46.97633	9.66377
5103	83.98014	260-77-1097	6.24549	89.80286	7.20380	4.07897	7.61971	8.14070	Angela Duarte	8.28658	1.00000	36.69404	5.23477	no	single	51.92576	7.77229
5104	94.98946	534-98-0844	9.65519	10.95705	8.81119	1.88532	6.73755	7.43552	Chelsea Russell	7.98493	1.00000	80.98901	6.49910	no	widowed	54.83695	7.58994
5105	70.49408	758-54-4491	7.46774	67.22490	6.01411	3.81265	7.80581	7.58060	Sierra Taylor	8.14613	1.00000	69.06142	9.41092	Y	divoced	70.95944	7.38049
5106	51.27454	301-69-7893	9.52192	14.23341	9.35139	3.45956	7.09307	6.95598	Anthony Marsh	6.91998	0.00000	30.79085		yes	married	30.26369	8.83173
5107	52.64026	105-11-8886	10.19868	27.95406	9.34325	6.14752	8.31322	8.74494	Sean Garcia	6.14521	1.00000	49.05575	7.46340	no	divoced	38.08820	7.71371
5108	106.02329	330-49-8027	7.65818	50.15656	8.69957	4.42402	7.93772	9.09805	Alison Torres	8.67160	1.00000	47.92492	7.31994	yes	single	57.71284	8.43394
5109	119.75230	705-80-0844	9.03070	15.67209	6.72727	5.22812	8.19989	7.15404	Laura Reyes	8.53271	0.00000	36.94626	8.69306	yes	nop	54.71719	8.30340
5110	27.52365	075-34-6087	4.94837	62.12087	8.03423	2.59912	7.04613	8.17819	Jodi Castro	9.51155	1.00000	81.76991	10.19674	yes	divoced	33.60932	5.93935
5111	84.25966	023-55-6660	7.66684	56.08962	6.88619	3.77665	7.77504	7.72934	Randy Harrison	11.30236	0.00000	78.18199	10.33383	N	married	45.48746	6.98659
5112	63.87960	513-33-8267	6.13974	86.54375	5.84004	4.25666	7.60875	9.17837	Keith Davis	5.76047	0.00000	33.05499	9.20819	no	single	66.36099	9.08540
5113	74.29260	592-70-9476	7.84164	45.64210	8.13366	2.44889	6.28811	7.71421	Virginia Fowler	9.40953	1.00000	55.86619	5.56176	yes	divoced	53.25608	6.58865
5114	90.00424	350-07-1018	8.55729	22.02769	10.77086	1.68040	5.57652	5.80477	Barbara Spencer	9.10426	1.00000	71.93860	6.75241	Y	divoced	53.93867	6.85918
5115	87.46872	040-12-2823	6.35128	88.93475	5.72460	0.68723	4.73990	7.37417	Louis Fuentes	7.26848	1.00000	60.85421	7.29046	no	single	34.12758	8.38434
5116	90.26367	795-76-1891	9.83288	16.55837	8.44235	3.01559	7.03952	8.13791	Michael Hurst	9.44088	1.00000	45.62800	5.74892	no	separated	50.66626	8.18227
5117	73.88719	093-25-0010	8.26232	37.27246	6.84724	3.08009	7.44147	6.80149	Lisa Page	10.12586	0.00000	32.34370	10.26478	yes	separated	54.38209	8.56889
5118	72.24395	326-06-1659	5.60240	72.54413	7.00023	2.07634	6.73685	7.31133	Jimmy Jackson	7.40345	1.00000	75.63867	8.61540	Y	married	58.32927	7.31003
5119	54.86997	306-88-2737	9.78784	19.08899	8.32083	4.64033	7.80192	6.83985	Linda Fisher	8.04489	0.00000	66.05867	9.32976	no	widowed	53.68844	6.50549
5120	-3.19957	268-74-5548	10.94643	48.05690	6.95467	3.74288	7.73641	7.72845	Michelle Martinez	5.58190	0.00000	50.12009	7.81277	no	widowed	34.10686	6.71332
5121	15.34614	334-68-1845	8.97531	18.28861	5.54883	5.81956	7.82251	8.86696	Donald Welch	8.05610	0.00000	38.60005		no	divoced	41.66252	7.10277
5122	42.51420	396-22-7715	7.36924	65.88512	8.16504	2.35291	6.48286	7.49141	Laura Fisher	8.19758	0.00000	47.88326	8.61601	no	divoced	64.11253	7.54452
5123	85.26394	875-03-2517	9.69308	11.18621	9.75179	10.90412	9.02801	8.63000	Stephen Barajas	9.00010	1.00000	26.56727	6.74976	no	nop	40.11849	7.08868
5124	77.62676	259-54-0595	9.85324	18.17212	5.85550	2.27184	6.56770	7.89316	George Gonzalez	7.20567	1.00000	65.27140	4.89077	yes	divoced	16.33385	7.63894
5125	133.46991	561-34-7303	5.13986	65.94740	5.83056	0.78536	6.81886	8.70901	Raymond Sawyer	5.96064	0.00000	63.85764	9.28131	no	single	27.54801	7.68682
5126	25.19438	082-46-4950	7.33219	71.75041	5.46277	2.78060	6.95397	6.29002	Shannon Baker	9.23328	1.00000	32.33505	8.83985	yes	divoced	56.44291	8.37130
5127	121.31563	799-97-3215	7.18237	66.95860	7.20904	3.95170	7.56433	6.93150	Lindsay Hansen	7.76135	1.00000	50.26742	8.32014	no	divoced	37.31782	7.41872
5128	68.92195	805-96-8261	9.13512	14.10798	10.60941	3.64054	7.73767	7.11413	Mark Griffin	8.30892	1.00000	22.72803	7.66024	yes	single	49.69109	9.48471
5129	96.04991	044-20-6612	2.37750	22.57780	4.37986	5.12365	7.68298	7.74410	Ethan Johnson	4.59473	0.00000	50.88649	9.11734	yes	separated	60.14551	8.56315
5130	72.17993	255-56-8895	11.20487	55.62089	10.18695	2.82184	7.02790	7.14983	Jessica Coleman	9.01672	1.00000	25.79659	7.24749	no	married	40.06565	8.21998
5131	51.31192	567-55-0206	4.59476	46.35590	7.58882	1.89556	6.32528	7.61486	Jill Irwin	10.58437	1.00000	52.76496	10.58384	Y	married	49.02677	6.71211
5132	78.14459	562-98-3559	5.67479	83.57776	6.22586	4.79720	8.19268	8.02022	Samuel Vaughn	10.87360	1.00000	51.44062	8.89234	no	nop	38.07420	8.47927
5133	105.89851	681-31-6882	8.17808	39.95486	9.87274	4.79599	8.12618	7.28177	Daniel Newton	8.30603	1.00000	73.42190	6.39440	Y	divoced	32.05091	8.16922
5134	50.15366	257-41-1761	8.97618	18.49963	9.77155	1.77966	7.41040	6.33171	Frank Weaver	7.70929	1.00000	58.95393	7.77404	no	divoced	36.99973	7.79619
5135	32.46076	879-72-1322	8.79839	13.98062	5.56353	3.09163	6.93311	7.60966	Beth Wheeler	8.22812	0.00000	63.29780	8.09003	no	separated	40.22718	7.74813
5136	124.54206	344-17-9214	6.30500	81.91997	5.14407	2.81851	6.77786	6.89425	Charlene King	4.30033	0.00000	50.28608	8.94548	no	married	63.52858	7.72737
5137	90.46503	186-59-1451	8.08864	39.74792	9.69280	3.17769	7.01032	7.93423	Vickie Wade	11.46566	1.00000	63.99139	5.54633	no	divoced	46.08059	9.02089
5138	91.35078	604-88-7609	5.76325	85.11501	5.40753	8.01828	8.67945	7.20818	Michael Gordon	7.71664	1.00000	50.09806	8.97099	no	married	39.43821	7.03808
5139	64.79170	129-06-0891	7.00736	72.64160	10.46806	3.81771	7.74527	6.95025	Kevin Anderson	8.39441	0.00000	27.41110	8.21262	no	nop	26.26943	7.69781
5140	89.06842	232-41-8019	8.45278		8.51145	3.31066	7.41537	9.81995	Michael Ramirez	10.38229	0.00000	43.73070	10.73848	no	married	55.22459	6.94031
5141	67.30279	852-01-0906	6.46450	89.44605	5.56213	2.06658	6.84653	6.56370	Maria Harris	9.51167	1.00000	71.34314	9.66243	yes	married	26.90399	8.85364
5142	46.02622	296-15-3071	9.57168	4.62070	10.26808	9.01734	8.83896	7.32307	Abigail Martinez	10.42943	1.00000	27.71629	6.52777	no	divoced	48.26831	7.24367
5143	48.92131	727-16-2718	7.23304	73.16394	7.50724	5.35003	8.09809	8.36867	John Delgado	7.88299	1.00000	69.54052	10.12151	no	married	57.57107	9.37272
5144	49.21656	106-03-5182	9.35265	17.33306	7.95305	10.70750	9.06528	6.75216	Raymond Waters	9.74667	1.00000	56.77449	6.15631	no	single	61.42466	8.12932
5145	16.19970	080-14-2749	6.48072	86.20268	6.40791	5.94889	8.15938	8.87714	Erin Moore	9.36710	1.00000	36.47463	7.68173	Y	nop	51.34198	6.74379
5146	56.71498	227-54-0844	1.82836	41.03135	2.36879	3.50053	7.75040	8.47847	Melvin Shaw	4.31286	0.00000	56.49646	9.12131	yes	single	38.06206	6.99975
5147	-32.56318	551-77-3036	8.95943	14.76012	5.06615	8.59026	8.64429	6.36475	Steven Sanchez	7.09519	1.00000	59.34377	9.13346	Y	single	33.31316	9.62469
5148	-18.42022	797-13-2152	6.49104	83.81993	6.58028	1.46421	5.49998	8.71480	Ashley Parrish	6.71153	0.00000	56.35667	8.91156	no	married	44.87469	7.14576
5149	66.95528	311-27-2648	5.68180	76.39253	9.82003	2.39932	6.77272	7.48052	Charlotte Briggs	7.88106	0.00000	64.75182	9.67426	Y	single	37.94175	8.43692
5150	45.12815	773-96-5324	9.17641	17.76605	7.51149	2.31799	7.54246	6.55182	Melissa Gutierrez	8.85182	0.00000	31.01609	9.14378	yes	widowed	47.10408	8.20327
5151	77.43223	899-09-3405	5.66099	85.59243	3.87986	2.01534	5.51985	8.13032	Philip Johnson	7.17276	0.00000	54.38042	8.08179	Y	divoced	59.33707	8.94120
5152	78.24818	489-49-4807	8.38230	29.09023	10.93237	6.38655	8.25871	6.71634	Jill Bailey	6.15801	0.00000	48.69188	9.43258	no	married	31.22732	6.04107
5153	89.95430	805-47-0642	5.80414	87.42170	5.66440	6.09171	8.20550	7.65045	Luis Dunn	10.09338	1.00000	67.31520	10.13125	no	divoced	37.24087	6.55820
5154	46.01139	305-27-7220	5.05577	65.95261	7.41452	5.48112	8.14968	5.76984	Kelly White	10.09308	1.00000	45.02339	9.34417	no	single	25.11626	9.17090
5155	118.87337	823-95-1541	9.53882	13.21688	6.99232	4.07251	7.18932	7.97133	Lisa Burns	6.27792	1.00000	48.83915	6.32946	no	separated	26.39065	8.04319
5156	89.68981	833-62-2404	7.28675	72.93268	9.09708	1.18600	7.23838	7.50682	Matthew Decker	9.04763	1.00000	56.75768	7.13278	yes	single	46.21433	6.90458
5157	90.69947	636-66-9051	6.11603	90.29911	4.85303	1.76286	6.25427	9.44604	Christopher Martin	5.60110	0.00000	40.47780	8.62587	no	single	17.07035	6.25445
5158	68.08448	671-21-5848	9.34878	10.69474	8.34211	1.94692	5.20433	6.66417	Ronald Henry	9.25218	1.00000	44.20441	6.06309	no	nop	68.28665	7.40868
5159	112.31805	017-13-3027	8.17656	41.29459	9.19749	3.94406	7.30816	7.00938	Michael Chapman	8.29618	1.00000	59.64262	5.70929	yes	single	42.10221	6.19815
5160	61.43289	329-96-7057	8.42447	26.95909	5.89519	35.27717	10.26289	6.69971	Tina Morris	9.03858	0.00000	61.30396	9.16140	yes	married	41.45773	7.65217
5161	35.38838	057-60-9970	7.63671	61.26589	8.12010	5.71752	8.37338	8.48286	Anthony Luna	7.83679	1.00000	80.12651	6.70432	yes	divoced	46.11362	8.24744
5162	75.73285	668-57-3973	7.80157	53.35984	9.54754	3.84790	7.89669	8.59984	Erika Martin	9.43847	0.00000	65.98788	7.06136	Y	married	58.10410	7.55991
5163	81.76455	267-69-6831	6.22088	89.35049	5.28892	7.36007	8.61808	7.38826	David Edwards	9.55080	1.00000	56.79751	9.92189	no	divoced	40.75375	6.32450
5164	34.02527	893-84-4090	11.04235	46.44716	9.09629	2.22993	6.62987	7.65601	William Stephens	8.81292	1.00000	42.17199	6.13420	no	widowed	60.54172	8.05771
5165	81.70112	266-15-4910	9.42502	11.45851	8.56425	1.98510	6.77338	9.92417	Joanna Anderson	6.31356	1.00000	49.56249	6.46656	no	divoced	45.52189	5.75819
5166	16.31317	422-96-6487	7.93352	47.66576	5.03411	13.98470	9.30282	6.09211	James Johns	9.83687	0.00000	40.42802	8.60055	yes	separated	46.78084	8.45838
5167	104.06523	504-22-1864	6.95286	75.59692	7.25929	5.04670	7.71134	7.62843	John Wilson	7.43810	0.00000	51.03477	8.67067	no	married	44.08838	7.08442
5168	47.58645	721-79-4891	8.29367	23.45948	10.27429	2.92822	6.64943	8.25581	Samuel Smith	10.32458	1.00000	47.77998	7.38365	no	single	49.58760	9.07873
5169	40.20146	850-40-0085	8.60767	24.26173	8.15074	1.70299	5.04004	6.10248	Mary Perez	5.67712	1.00000	55.14676	6.52011	no	nop	48.90395	8.99142
5170	108.09494	312-86-7702	8.08249	48.19206	4.76216	4.21698	7.90816	9.21591	Belinda Montgomery	9.63231	0.00000	50.30800	8.97860	no	married	45.51865	6.71385
5171	90.38649	562-20-8977	8.50604	27.78275	5.77938	2.57534	6.12533	6.98659	Peter Hernandez	8.88679	0.00000	41.44390	8.28676	Y	single	49.55970	8.19594
5172	28.18421	567-83-3315	8.22182	27.76156	8.59939	2.93969	7.63057	6.73161	Amanda Curry	4.37403	1.00000	52.50141	7.01467	Y	married	49.92356	8.27921
5173	38.95611	334-07-4586	10.09139	17.56119	5.93949	1.93710	7.52938	8.19867	Pamela Lee	8.72601	1.00000	91.52384	4.69139	no	single	48.51018	7.58846
5174	28.69925	530-98-5253	9.90325	16.97892	7.64535	2.96978	6.80158	7.54234	Kyle Adams	7.92715	1.00000	38.95715	5.44089	no	single	41.66836	6.80810
5175	72.68264	268-74-5548	6.05698	81.00234	6.20620	4.46403	8.00637	6.49705	Michelle Martinez	6.16832	0.00000	45.96724	8.91965	yes	married	31.86684	7.61702
5176	113.50652	007-43-5719	4.45500	42.55176	5.09971	3.83934	7.76835	8.24641	Emma Deleon	6.49322	0.00000	43.31643	8.87280	N	divoced	27.46359	9.61791
5177	78.97613	396-79-6751	10.96517	41.65193	8.42505	2.34902	6.64808	7.18763	Linda Johnson	7.72091	1.00000	58.87158	5.94662	no	married	16.94628	9.48665
5178	58.86899	621-10-3736	9.72026	22.02592	8.78779	2.72543	6.55884	6.00686	Michael Goodman	9.33729	1.00000	58.68855	5.17753	no	married	20.60090	9.18836
5179	41.57623	696-62-1863	4.24342	33.78659	4.95295	3.21360	7.05113	8.63412	Abigail Butler	6.75468	0.00000	38.62103	8.63306	no	nop	71.34794	8.59142
5180	49.23589	752-79-1944	10.17238	16.13675	7.17364	13.87029	9.34790	8.01484	Anthony Weeks	7.25608	0.00000	67.21707	9.24822	Y	married	80.81191	5.24405
5181	99.23545	703-65-3153	7.93646	45.52784	9.01482	1.38696	7.20031	7.10519	Mark Hernandez	9.75369	1.00000	40.98116	6.94613	no	married	57.85109	8.72515
5182	64.56975	879-35-7765	5.94683	85.25295	6.39231	3.96439	8.06460	6.36741	Anthony Jennings	8.60202	1.00000	54.88284	8.47993	no	divoced	30.70421	7.39887
5183	76.72702	485-65-6804	6.26394	86.91120	7.84100	11.59784	9.12370	8.09941	Robert Chapman	8.46196	1.00000	46.59892	9.12953	no	widowed	39.95533	8.89453
5184	64.37183	444-23-7324	9.72275	18.53275	7.26971	2.40009	6.48992	7.15477	Joseph Martin	7.84219	0.00000	67.98591	9.28957	yes	single	53.41186	7.42815
5185	56.73616	504-82-7242	7.28948	66.29784	7.33135	4.64456	7.68475	7.28425	Anita Foster	7.39359	0.00000	64.81956	8.78135	no	divoced	12.46654	7.00764
5186	48.40314	455-50-8784	5.27391	68.88601	6.57621	2.94618	6.86249	8.47916	Dennis Fowler	6.09272	0.00000	19.48473	9.15454	no	nop	66.61135	7.15350
5187	46.83216	459-92-0783	5.89860	88.33587	5.92008	4.82661	7.85312	8.66601	Brent Wells	6.06602	1.00000	58.11129	6.22049	no	married	37.62553	8.01217
5188	100.99612	026-92-6715	7.66422	54.74684	8.94023	9.14391	9.00798	8.16469	Steven Hancock	7.27370	0.00000	38.53131	9.34072	no	widowed	71.95459	6.28671
5189	91.29682	551-30-1221	3.40366	8.00825	9.68002	13.00042	9.34346	7.34096	Savannah Vasquez	9.70824	1.00000	25.25007	7.81742	Y	married	40.74112	7.26295
5190	49.51419	438-50-3424	10.53833	36.32503	7.34822	11.81806	9.11946	6.44160	Patricia Haynes	5.91838	0.00000	58.97107	7.72265	no	separated	52.60584	6.63703
5191	108.27222	637-05-3802	6.34134	83.08024	9.54607	2.40286	5.86503	6.05895	Linda Ortiz	6.94493	1.00000	53.75116	7.84796	no	single	45.97603	10.15425
5192	87.31376	056-62-8907	9.05508	10.00867	9.88065	13.22746	9.26947	8.72806	Heather Gilbert	7.34085	1.00000	59.95235	7.67773	Y	divoced	53.88969	10.46808
5193	39.17617	577-11-1013	8.86241	17.38714	9.28183	10.14013	8.97350	8.94643	Eric Kennedy	9.61929	1.00000	50.03757	6.29494	no	divoced	42.71496	7.61893
5194	106.50354	498-95-1968	8.18851	33.79007	6.27119	10.56749	9.05526	7.12030	Robert Flynn	7.95953	1.00000	60.29647	6.90976	Y	separated	37.49606	7.62001
5195	88.17739	407-27-5819	6.90725	81.70663	9.43636	3.52631	7.52566	8.45709	Tommy Mendoza	8.97152	1.00000	36.40964	7.37416	yes	single	55.88950	10.17732
5196	69.48571	123-04-3890	8.00552	42.75806	5.95091	2.91207	6.55574	7.84571	David Cummings	9.94974	0.00000	35.04238	8.96842	no	single	58.59070	7.34757
5197	47.92029	335-33-7105	8.34321	35.70510	4.85893	4.81873	8.02317	9.30951	Grace Fletcher	8.62543	0.00000	67.55504	7.33393	Y	nop	45.35092	7.21504
5198	129.35864	012-92-5728	7.28705	68.23665	8.13475	3.59234	7.23281	8.92549	George Griffin	8.23530	1.00000	51.71928	7.25597	yes	divoced	60.93954	8.52316
5199	117.94878	163-39-5042	4.09651	24.81111	7.80422	9.24033	8.77067	7.87018	Tracey Armstrong	8.39695	1.00000	40.73123	7.63284	no	single	47.92669	6.76837
5200	35.38093	333-87-1269	8.09623	42.42903	10.39619	6.44803	8.47498	8.50208	Allison Tran	7.73991	1.00000	33.05310	8.05335	no	divoced	55.32611	5.82304
5201	52.96929	165-88-3166	5.86219	84.25007	10.91439	2.59497	7.35985	9.03773	James Key	10.80408	1.00000	62.68627	8.05121	no	divoced	41.57698	8.64123
5202	105.79131	510-85-4400	9.17834	16.70636	9.65661	3.43045	7.60019	7.23280	Christina Christensen	7.93710	1.00000	55.09507	7.40982	Y	divoced	21.79131	8.11964
5203	69.53641	404-97-0377	6.19523	89.95463	5.95813	5.09691	8.13658	6.98030	Lindsey Barron	5.77949	0.00000	56.49961	8.86320	no	married	47.86451	7.25647
5204	108.70003	579-60-0982	9.66370	19.81575	7.76938	12.92223	9.28283	8.68980	Matthew Ponce	12.15516	1.00000	66.14459	4.31759	yes	separated	40.68639	6.72015
5205	75.11720	245-18-5279	7.67310	56.08035	5.37627	5.85177	8.41494	8.48124	Katrina Caldwell	6.80299	1.00000	73.64356	8.66112	Y	married	51.74157	7.35003
5206	39.97433	824-75-7052	4.60768	37.42653	3.81907	2.99585	7.11303	6.58050	Nathan Romero	6.83323	0.00000	57.90899	8.81515	yes	divoced	37.35149	9.45072
5207	86.71855	799-12-5151	8.98672	20.53329	7.27404	2.50372	7.06187	7.93774	Tracy Ramirez	9.37346	0.00000	52.04088	10.23345	yes	married	58.05451	8.53790
5208	145.04770	863-08-8443	6.18057	88.67124	6.69024	2.68967	7.23570	7.64433	Mitchell Moore	7.26685	1.00000	61.30704	8.65035	no	married	45.53654	9.56747
5209	69.10861	421-46-5920	9.85808	21.36874	8.08909	10.20150	9.09391	7.61361	Crystal Adams	8.83942	1.00000	56.33611	5.62438	no	separated	39.11238	7.52618
5210	82.32274	699-61-7081	7.06364	81.07684	5.81971	2.07192	6.20759	9.02054	Maria Keller	7.24746	1.00000	43.47207	8.75372	no	nop	58.49233	7.60492
5211	72.71349	354-71-2095	9.16384	19.66952	10.52799	4.19254	7.83895	7.82417	Tammy Park	10.93159	1.00000	43.60162	6.16151	Y	single	45.34159	7.59023
5212	102.87311	614-28-1145	7.05894	76.51967	4.23937	4.88519	7.84880	7.60751	Ellen Miller	10.61454	1.00000	44.23523	10.21143	no	separated	40.11052	7.83187
5213	80.50762	578-94-4919	7.98547	40.05706	7.32871	7.51957	8.61118	8.37939	Anthony Owens	10.22942	1.00000	37.54931	5.03352	no	married	48.24268	6.81021
5214	27.89473	028-53-2812	7.45045	55.71799	7.25171	2.98926	7.39774	7.07406	Wanda Jones	6.76325	0.00000	57.06103	8.83100	no	single	49.59026	7.35395
